day,hour,cost
1/7/2022,19,317.6
1/7/2022,20,342.87
1/7/2022,21,362.72
1/7/2022,22,362.23
1/7/2022,23,385
1/7/2022,24,369.47
2/7/2022,1,285.72
2/7/2022,2,255
2/7/2022,3,237.2
2/7/2022,4,230.71
2/7/2022,5,222.31
2/7/2022,6,214.2
2/7/2022,7,233.84
2/7/2022,8,244.56
2/7/2022,9,203.98
2/7/2022,10,164.84
2/7/2022,11,137.46
2/7/2022,12,110.43
2/7/2022,13,98.47
2/7/2022,14,107.45
2/7/2022,15,134.58
2/7/2022,16,136.39
2/7/2022,17,172.87
2/7/2022,18,240.64
2/7/2022,19,285.03
2/7/2022,20,350
2/7/2022,21,362.85
2/7/2022,22,359.96
2/7/2022,23,353.44
2/7/2022,24,302.17
3/7/2022,1,270.08
3/7/2022,2,241.58
3/7/2022,3,199.08
3/7/2022,4,195.6
3/7/2022,5,185.6
3/7/2022,6,182.71
3/7/2022,7,176.71
3/7/2022,8,192.31
3/7/2022,9,185.07
3/7/2022,10,170.26
3/7/2022,11,128.2
3/7/2022,12,106.4
3/7/2022,13,94.81
3/7/2022,14,93.34
3/7/2022,15,90.67
3/7/2022,16,104.99
3/7/2022,17,123.8
3/7/2022,18,204.59
3/7/2022,19,272.77
3/7/2022,20,327
3/7/2022,21,340.1
3/7/2022,22,348.43
3/7/2022,23,348.45
3/7/2022,24,333.06
4/7/2022,1,319.65
4/7/2022,2,277.83
4/7/2022,3,265.42
4/7/2022,4,254.36
4/7/2022,5,257.93
4/7/2022,6,302.44
4/7/2022,7,361.88
4/7/2022,8,376
4/7/2022,9,385.17
4/7/2022,10,366
4/7/2022,11,318.61
4/7/2022,12,262.94
4/7/2022,13,205.35
4/7/2022,14,184.36
4/7/2022,15,176.01
4/7/2022,16,176.7
4/7/2022,17,242.15
4/7/2022,18,250.75
4/7/2022,19,374.82
4/7/2022,20,423.08
4/7/2022,21,432.42
4/7/2022,22,410.5
4/7/2022,23,402.27
4/7/2022,24,374.97
5/7/2022,1,359.96
5/7/2022,2,318.58
5/7/2022,3,308.61
5/7/2022,4,300.01
5/7/2022,5,299.35
5/7/2022,6,324.82
5/7/2022,7,380.47
5/7/2022,8,412.59
5/7/2022,9,411.43
5/7/2022,10,332.54
5/7/2022,11,230.3
5/7/2022,12,300.33
5/7/2022,13,272.86
5/7/2022,14,258.94
5/7/2022,15,247.57
5/7/2022,16,266.77
5/7/2022,17,272.8
5/7/2022,18,336.58
5/7/2022,19,350.85
5/7/2022,20,373.51
5/7/2022,21,382.16
5/7/2022,22,370.66
5/7/2022,23,384.96
5/7/2022,24,362.35
6/7/2022,1,351.39
6/7/2022,2,306.88
6/7/2022,3,286.38
6/7/2022,4,279.99
6/7/2022,5,299.48
6/7/2022,6,322.79
6/7/2022,7,389.83
6/7/2022,8,413.89
6/7/2022,9,390
6/7/2022,10,343.7
6/7/2022,11,261.1
6/7/2022,12,227.4
6/7/2022,13,216.45
6/7/2022,14,202.58
6/7/2022,15,181.83
6/7/2022,16,169.32
6/7/2022,17,212.94
6/7/2022,18,254.95
6/7/2022,19,301.28
6/7/2022,20,370.87
6/7/2022,21,380.25
6/7/2022,22,383.73
6/7/2022,23,374.77
6/7/2022,24,275.52
7/7/2022,1,231.92
7/7/2022,2,165.92
7/7/2022,3,152.88
7/7/2022,4,162.96
7/7/2022,5,158.5
7/7/2022,6,127.57
7/7/2022,7,207.32
7/7/2022,8,236.55
7/7/2022,9,247.88
7/7/2022,10,254.43
7/7/2022,11,249.82
7/7/2022,12,279.76
7/7/2022,13,228.33
7/7/2022,14,210.49
7/7/2022,15,165.62
7/7/2022,16,185.19
7/7/2022,17,241.04
7/7/2022,18,216.26
7/7/2022,19,240.28
7/7/2022,20,203.54
7/7/2022,21,245.64
7/7/2022,22,258.96
7/7/2022,23,247.44
7/7/2022,24,194.95
8/7/2022,1,178.83
8/7/2022,2,188.6
8/7/2022,3,187.89
8/7/2022,4,201.68
8/7/2022,5,185.82
8/7/2022,6,225.5
8/7/2022,7,359.12
8/7/2022,8,399.36
8/7/2022,9,409.41
8/7/2022,10,321.51
8/7/2022,11,290.61
8/7/2022,12,235.57
8/7/2022,13,164.76
8/7/2022,14,168.36
8/7/2022,15,144.68
8/7/2022,16,147.1
8/7/2022,17,168.51
8/7/2022,18,229.02
8/7/2022,19,279.51
8/7/2022,20,364.97
8/7/2022,21,397.7
8/7/2022,22,418.61
8/7/2022,23,410.49
8/7/2022,24,354.42
9/7/2022,1,350
9/7/2022,2,277.58
9/7/2022,3,137.34
9/7/2022,4,118.86
9/7/2022,5,123.33
9/7/2022,6,136.77
9/7/2022,7,237.19
9/7/2022,8,200
9/7/2022,9,234.46
9/7/2022,10,110.75
9/7/2022,11,93.11
9/7/2022,12,69.99
9/7/2022,13,27.37
9/7/2022,14,28
9/7/2022,15,10.11
9/7/2022,16,1.95
9/7/2022,17,15.66
9/7/2022,18,37.32
9/7/2022,19,84.31
9/7/2022,20,86.29
9/7/2022,21,120.94
9/7/2022,22,125
9/7/2022,23,104.99
9/7/2022,24,56.51
10/7/2022,1,43.08
10/7/2022,2,2.02
10/7/2022,3,1.95
10/7/2022,4,3.28
10/7/2022,5,40.42
10/7/2022,6,37.61
10/7/2022,7,41.22
10/7/2022,8,6.36
10/7/2022,9,1.14
10/7/2022,10,2.9
10/7/2022,11,3.78
10/7/2022,12,8.3
10/7/2022,13,8.11
10/7/2022,14,0.3
10/7/2022,15,3.91
10/7/2022,16,1.23
10/7/2022,17,4.75
10/7/2022,18,52.47
10/7/2022,19,110.91
10/7/2022,20,322.13
10/7/2022,21,369.9
10/7/2022,22,378.07
10/7/2022,23,389.67
10/7/2022,24,373.55
11/7/2022,1,320.08
11/7/2022,2,278.04
11/7/2022,3,276.37
11/7/2022,4,269.64
11/7/2022,5,272.56
11/7/2022,6,298
11/7/2022,7,395.95
11/7/2022,8,415.08
11/7/2022,9,433.97
11/7/2022,10,417.26
11/7/2022,11,405.17
11/7/2022,12,396.9
11/7/2022,13,382.27
11/7/2022,14,369.8
11/7/2022,15,321.83
11/7/2022,16,285.04
11/7/2022,17,323.16
11/7/2022,18,379.26
11/7/2022,19,400.34
11/7/2022,20,458.03
11/7/2022,21,469.9
11/7/2022,22,452.12
11/7/2022,23,450.05
11/7/2022,24,419.15
12/7/2022,1,395.49
12/7/2022,2,349.57
12/7/2022,3,330.04
12/7/2022,4,331.5
12/7/2022,5,334.34
12/7/2022,6,362.1
12/7/2022,7,419.64
12/7/2022,8,453.66
12/7/2022,9,448.9
12/7/2022,10,388.88
12/7/2022,11,328.99
12/7/2022,12,318.21
12/7/2022,13,310.48
12/7/2022,14,260.07
12/7/2022,15,260.89
12/7/2022,16,283.21
12/7/2022,17,313.94
12/7/2022,18,388.64
12/7/2022,19,416.77
12/7/2022,20,484.23
12/7/2022,21,506.94
12/7/2022,22,480
12/7/2022,23,463.69
12/7/2022,24,400.45
13/7/2022,1,416.05
13/7/2022,2,365.61
13/7/2022,3,321.83
13/7/2022,4,319.95
13/7/2022,5,325.04
13/7/2022,6,332.22
13/7/2022,7,411.97
13/7/2022,8,435
13/7/2022,9,457.37
13/7/2022,10,397.64
13/7/2022,11,321.45
13/7/2022,12,299.67
13/7/2022,13,261.99
13/7/2022,14,240.72
13/7/2022,15,190.02
13/7/2022,16,193.6
13/7/2022,17,212.55
13/7/2022,18,285.16
13/7/2022,19,339.64
13/7/2022,20,415.78
13/7/2022,21,440.35
13/7/2022,22,439.41
13/7/2022,23,420.99
13/7/2022,24,344.72
14/7/2022,1,392.39
14/7/2022,2,378.06
14/7/2022,3,345.47
14/7/2022,4,334.1
14/7/2022,5,335.01
14/7/2022,6,371.63
14/7/2022,7,421.32
14/7/2022,8,433.31
14/7/2022,9,434.07
14/7/2022,10,419.96
14/7/2022,11,379.9
14/7/2022,12,361.64
14/7/2022,13,312.28
14/7/2022,14,313.34
14/7/2022,15,317.22
14/7/2022,16,330.01
14/7/2022,17,360.72
14/7/2022,18,386.67
14/7/2022,19,395.25
14/7/2022,20,444.36
14/7/2022,21,438.55
14/7/2022,22,436.09
14/7/2022,23,426.4
14/7/2022,24,400.04
15/7/2022,1,350
15/7/2022,2,320.07
15/7/2022,3,298
15/7/2022,4,305.01
15/7/2022,5,307.55
15/7/2022,6,330
15/7/2022,7,404.9
15/7/2022,8,429.92
15/7/2022,9,416.58
15/7/2022,10,334.06
15/7/2022,11,262.45
15/7/2022,12,243.92
15/7/2022,13,252.71
15/7/2022,14,244.63
15/7/2022,15,230.62
15/7/2022,16,265.14
15/7/2022,17,241.02
15/7/2022,18,371.72
15/7/2022,19,390.05
15/7/2022,20,424.64
15/7/2022,21,433.23
15/7/2022,22,434.04
15/7/2022,23,432.89
15/7/2022,24,397.42
16/7/2022,1,384.91
16/7/2022,2,349.96
16/7/2022,3,275.34
16/7/2022,4,219.42
16/7/2022,5,146.06
16/7/2022,6,79.5
16/7/2022,7,56.64
16/7/2022,8,74.08
16/7/2022,9,63.84
16/7/2022,10,34.82
16/7/2022,11,35.53
16/7/2022,12,26.11
16/7/2022,13,49.81
16/7/2022,14,45.11
16/7/2022,15,39.98
16/7/2022,16,35.24
16/7/2022,17,33.48
16/7/2022,18,81.46
16/7/2022,19,160
16/7/2022,20,264.3
16/7/2022,21,295
16/7/2022,22,346.57
16/7/2022,23,357.55
16/7/2022,24,331.77
17/7/2022,1,290.06
17/7/2022,2,240.8
17/7/2022,3,186.81
17/7/2022,4,172.68
17/7/2022,5,169.58
17/7/2022,6,106.49
17/7/2022,7,93.84
17/7/2022,8,166.3
17/7/2022,9,189.51
17/7/2022,10,137.37
17/7/2022,11,88.71
17/7/2022,12,80.66
17/7/2022,13,82.17
17/7/2022,14,62.49
17/7/2022,15,72
17/7/2022,16,82.5
17/7/2022,17,109.3
17/7/2022,18,94.46
17/7/2022,19,344.42
17/7/2022,20,416.54
17/7/2022,21,427.92
17/7/2022,22,434.95
17/7/2022,23,431.82
17/7/2022,24,407.23
18/7/2022,1,389.77
18/7/2022,2,328.49
18/7/2022,3,299.23
18/7/2022,4,282.44
18/7/2022,5,289.33
18/7/2022,6,283.78
18/7/2022,7,393.39
18/7/2022,8,424.94
18/7/2022,9,379.72
18/7/2022,10,268.37
18/7/2022,11,258.13
18/7/2022,12,263.43
18/7/2022,13,337.96
18/7/2022,14,309.2
18/7/2022,15,288.54
18/7/2022,16,282.05
18/7/2022,17,385.5
18/7/2022,18,455.23
18/7/2022,19,521.84
18/7/2022,20,642.53
18/7/2022,21,677.22
18/7/2022,22,600.07
18/7/2022,23,530.13
18/7/2022,24,469.86
19/7/2022,1,402.46
19/7/2022,2,368.99
19/7/2022,3,336.73
19/7/2022,4,325.24
19/7/2022,5,318.72
19/7/2022,6,350.98
19/7/2022,7,440
19/7/2022,8,483.86
19/7/2022,9,460.11
19/7/2022,10,297.22
19/7/2022,11,346.71
19/7/2022,12,306.68
19/7/2022,13,341.68
19/7/2022,14,348.63
19/7/2022,15,299.89
19/7/2022,16,318.36
19/7/2022,17,398.61
19/7/2022,18,444.28
19/7/2022,19,483.63
19/7/2022,20,586.87
19/7/2022,21,576.52
19/7/2022,22,475.23
19/7/2022,23,410.07
19/7/2022,24,262.87
20/7/2022,1,228.02
20/7/2022,2,233.88
20/7/2022,3,217.64
20/7/2022,4,205.6
20/7/2022,5,243.07
20/7/2022,6,206.55
20/7/2022,7,330.06
20/7/2022,8,389.44
20/7/2022,9,276.91
20/7/2022,10,262.89
20/7/2022,11,285.04
20/7/2022,12,218.36
20/7/2022,13,236.19
20/7/2022,14,258.67
20/7/2022,15,238.43
20/7/2022,16,310.57
20/7/2022,17,324.66
20/7/2022,18,370
20/7/2022,19,430.36
20/7/2022,20,533.36
20/7/2022,21,547.29
20/7/2022,22,481.67
20/7/2022,23,400.09
20/7/2022,24,353.21
21/7/2022,1,321.21
21/7/2022,2,319.86
21/7/2022,3,326.3
21/7/2022,4,339.4
21/7/2022,5,327.83
21/7/2022,6,285.21
21/7/2022,7,454.74
21/7/2022,8,504.75
21/7/2022,9,501.57
21/7/2022,10,448.5
21/7/2022,11,434.41
21/7/2022,12,409.97
21/7/2022,13,354.54
21/7/2022,14,343.16
21/7/2022,15,304.84
21/7/2022,16,311.29
21/7/2022,17,354.56
21/7/2022,18,397.7
21/7/2022,19,503.07
21/7/2022,20,529.23
21/7/2022,21,536.98
21/7/2022,22,512.86
21/7/2022,23,528.95
21/7/2022,24,396.28
22/7/2022,1,366.35
22/7/2022,2,336.57
22/7/2022,3,324.66
22/7/2022,4,319.86
22/7/2022,5,319.18
22/7/2022,6,325.94
22/7/2022,7,411.39
22/7/2022,8,456.13
22/7/2022,9,444.7
22/7/2022,10,422.93
22/7/2022,11,369.84
22/7/2022,12,362.34
22/7/2022,13,356.05
22/7/2022,14,285.48
22/7/2022,15,250.83
22/7/2022,16,291.68
22/7/2022,17,378.01
22/7/2022,18,426.65
22/7/2022,19,514.68
22/7/2022,20,551.38
22/7/2022,21,560.16
22/7/2022,22,540.03
22/7/2022,23,493.34
22/7/2022,24,431.02
23/7/2022,1,403.51
23/7/2022,2,344.67
23/7/2022,3,351.99
23/7/2022,4,337.01
23/7/2022,5,332.04
23/7/2022,6,331.27
23/7/2022,7,337.03
23/7/2022,8,333.12
23/7/2022,9,343.78
23/7/2022,10,353.08
23/7/2022,11,351.22
23/7/2022,12,338.16
23/7/2022,13,325.35
23/7/2022,14,288.17
23/7/2022,15,261.13
23/7/2022,16,245.55
23/7/2022,17,284.94
23/7/2022,18,343.15
23/7/2022,19,370.22
23/7/2022,20,387.81
23/7/2022,21,408.59
23/7/2022,22,406.07
23/7/2022,23,398.58
23/7/2022,24,370.23
24/7/2022,1,393.26
24/7/2022,2,379.24
24/7/2022,3,355.06
24/7/2022,4,331
24/7/2022,5,316.18
24/7/2022,6,302.82
24/7/2022,7,272.76
24/7/2022,8,260.93
24/7/2022,9,221.38
24/7/2022,10,161.57
24/7/2022,11,173.83
24/7/2022,12,199.31
24/7/2022,13,104.93
24/7/2022,14,137.29
24/7/2022,15,152.11
24/7/2022,16,171.41
24/7/2022,17,191.51
24/7/2022,18,301.82
24/7/2022,19,364.08
24/7/2022,20,405.01
24/7/2022,21,427.76
24/7/2022,22,435.49
24/7/2022,23,420.73
24/7/2022,24,376.56
25/7/2022,1,346.4
25/7/2022,2,276.76
25/7/2022,3,262.49
25/7/2022,4,266.03
25/7/2022,5,261.71
25/7/2022,6,286.29
25/7/2022,7,375.08
25/7/2022,8,410.14
25/7/2022,9,415
25/7/2022,10,376.82
25/7/2022,11,352.56
25/7/2022,12,332
25/7/2022,13,304.97
25/7/2022,14,314.76
25/7/2022,15,297.5
25/7/2022,16,362.27
25/7/2022,17,380
25/7/2022,18,383.72
25/7/2022,19,446.14
25/7/2022,20,480.81
25/7/2022,21,476.42
25/7/2022,22,449.86
25/7/2022,23,441.19
25/7/2022,24,379.94
26/7/2022,1,339.71
26/7/2022,2,322.67
26/7/2022,3,270.5
26/7/2022,4,276.25
26/7/2022,5,302.86
26/7/2022,6,348.56
26/7/2022,7,410
26/7/2022,8,462.25
26/7/2022,9,321.77
26/7/2022,10,363.25
26/7/2022,11,384.28
26/7/2022,12,427.61
26/7/2022,13,455
26/7/2022,14,365
26/7/2022,15,336.16
26/7/2022,16,371.54
26/7/2022,17,349.9
26/7/2022,18,405.95
26/7/2022,19,439.7
26/7/2022,20,459.99
26/7/2022,21,488.4
26/7/2022,22,456.99
26/7/2022,23,446.65
26/7/2022,24,400.64
27/7/2022,1,407.76
27/7/2022,2,355.63
27/7/2022,3,351.28
27/7/2022,4,352.29
27/7/2022,5,350.56
27/7/2022,6,379.26
27/7/2022,7,460
27/7/2022,8,500.97
27/7/2022,9,520.58
27/7/2022,10,412.71
27/7/2022,11,400.01
27/7/2022,12,377.31
27/7/2022,13,412.78
27/7/2022,14,359.58
27/7/2022,15,347.96
27/7/2022,16,348.24
27/7/2022,17,362.87
27/7/2022,18,406.72
27/7/2022,19,485
27/7/2022,20,538.49
27/7/2022,21,558.5
27/7/2022,22,539.88
27/7/2022,23,511.22
27/7/2022,24,442.6
28/7/2022,1,437.79
28/7/2022,2,400.91
28/7/2022,3,399.97
28/7/2022,4,399.7
28/7/2022,5,399.97
28/7/2022,6,400.04
28/7/2022,7,494.28
28/7/2022,8,561.65
28/7/2022,9,542.96
28/7/2022,10,506.37
28/7/2022,11,476.12
28/7/2022,12,461.4
28/7/2022,13,447.04
28/7/2022,14,441.61
28/7/2022,15,442.71
28/7/2022,16,462.78
28/7/2022,17,471.79
28/7/2022,18,523.81
28/7/2022,19,573.64
28/7/2022,20,604.36
28/7/2022,21,596.14
28/7/2022,22,563.27
28/7/2022,23,539.82
28/7/2022,24,466.96
29/7/2022,1,407.14
29/7/2022,2,387.11
29/7/2022,3,375.49
29/7/2022,4,388.51
29/7/2022,5,374.83
29/7/2022,6,403.65
29/7/2022,7,463.16
29/7/2022,8,512.06
29/7/2022,9,518.73
29/7/2022,10,509.94
29/7/2022,11,484.17
29/7/2022,12,463.78
29/7/2022,13,433.97
29/7/2022,14,414.68
29/7/2022,15,419.42
29/7/2022,16,435.21
29/7/2022,17,442.51
29/7/2022,18,476.23
29/7/2022,19,501.3
29/7/2022,20,523.49
29/7/2022,21,509.59
29/7/2022,22,496.36
29/7/2022,23,499.03
29/7/2022,24,438.46
30/7/2022,1,425
30/7/2022,2,404.3
30/7/2022,3,405
30/7/2022,4,395.85
30/7/2022,5,377.06
30/7/2022,6,383.98
30/7/2022,7,406.78
30/7/2022,8,423.02
30/7/2022,9,412.72
30/7/2022,10,393.97
30/7/2022,11,372.05
30/7/2022,12,355.9
30/7/2022,13,339.2
30/7/2022,14,313.45
30/7/2022,15,304.59
30/7/2022,16,294.46
30/7/2022,17,327.64
30/7/2022,18,393.21
30/7/2022,19,428.13
30/7/2022,20,455.45
30/7/2022,21,468.79
30/7/2022,22,466.69
30/7/2022,23,467
30/7/2022,24,442.34
31/7/2022,1,382.79
31/7/2022,2,339.88
31/7/2022,3,300.1
31/7/2022,4,293.05
31/7/2022,5,271.3
31/7/2022,6,246.92
31/7/2022,7,261.03
31/7/2022,8,264.8
31/7/2022,9,300.01
31/7/2022,10,286.37
31/7/2022,11,261.1
31/7/2022,12,255.76
31/7/2022,13,263.08
31/7/2022,14,219.08
31/7/2022,15,208.74
31/7/2022,16,226.08
31/7/2022,17,252.07
31/7/2022,18,316.01
31/7/2022,19,394.79
31/7/2022,20,449.55
31/7/2022,21,452.95
31/7/2022,22,464.61
31/7/2022,23,466.5
31/7/2022,24,427.14
1/8/2022,1,385.06
1/8/2022,2,344.06
1/8/2022,3,338.81
1/8/2022,4,320.86
1/8/2022,5,329.72
1/8/2022,6,380
1/8/2022,7,429.66
1/8/2022,8,467.91
1/8/2022,9,474.9
1/8/2022,10,460
1/8/2022,11,448.62
1/8/2022,12,430.09
1/8/2022,13,400.13
1/8/2022,14,391.88
1/8/2022,15,383.05
1/8/2022,16,396.11
1/8/2022,17,403.48
1/8/2022,18,441.39
1/8/2022,19,467.23
1/8/2022,20,516.06
1/8/2022,21,534.89
1/8/2022,22,528.11
1/8/2022,23,511.1
1/8/2022,24,472.82
2/8/2022,1,440.98
2/8/2022,2,390.1
2/8/2022,3,382.1
2/8/2022,4,359.89
2/8/2022,5,352.69
2/8/2022,6,393.03
2/8/2022,7,457.04
2/8/2022,8,479.9
2/8/2022,9,478.9
2/8/2022,10,419.38
2/8/2022,11,382.51
2/8/2022,12,375.97
2/8/2022,13,337.22
2/8/2022,14,340.15
2/8/2022,15,334.45
2/8/2022,16,341.54
2/8/2022,17,370.3
2/8/2022,18,393.65
2/8/2022,19,465.76
2/8/2022,20,513.79
2/8/2022,21,523.63
2/8/2022,22,522.43
2/8/2022,23,490.68
2/8/2022,24,444.45
3/8/2022,1,383.95
3/8/2022,2,370.77
3/8/2022,3,343.56
3/8/2022,4,326.3
3/8/2022,5,329.96
3/8/2022,6,369.61
3/8/2022,7,441.76
3/8/2022,8,456.03
3/8/2022,9,451.11
3/8/2022,10,335.16
3/8/2022,11,293.8
3/8/2022,12,334.02
3/8/2022,13,330.52
3/8/2022,14,321.68
3/8/2022,15,280.47
3/8/2022,16,382.12
3/8/2022,17,350.12
3/8/2022,18,446.9
3/8/2022,19,508.55
3/8/2022,20,543.42
3/8/2022,21,549.28
3/8/2022,22,536.17
3/8/2022,23,502.95
3/8/2022,24,454.93
4/8/2022,1,450.3
4/8/2022,2,414.26
4/8/2022,3,375.07
4/8/2022,4,348.49
4/8/2022,5,345.3
4/8/2022,6,375.07
4/8/2022,7,444.86
4/8/2022,8,480.1
4/8/2022,9,468.99
4/8/2022,10,434.96
4/8/2022,11,403.43
4/8/2022,12,378.68
4/8/2022,13,352.74
4/8/2022,14,334.86
4/8/2022,15,345.48
4/8/2022,16,353.82
4/8/2022,17,396.91
4/8/2022,18,362.58
4/8/2022,19,496.92
4/8/2022,20,514.88
4/8/2022,21,504.52
4/8/2022,22,495.84
4/8/2022,23,454.75
4/8/2022,24,398.57
5/8/2022,1,403.48
5/8/2022,2,358.18
5/8/2022,3,337.64
5/8/2022,4,339.17
5/8/2022,5,338.52
5/8/2022,6,390.05
5/8/2022,7,449.91
5/8/2022,8,468
5/8/2022,9,483.91
5/8/2022,10,448.51
5/8/2022,11,428.95
5/8/2022,12,407.41
5/8/2022,13,399.8
5/8/2022,14,351.82
5/8/2022,15,302.53
5/8/2022,16,271.89
5/8/2022,17,252.44
5/8/2022,18,303.75
5/8/2022,19,375.57
5/8/2022,20,432.55
5/8/2022,21,436.34
5/8/2022,22,438.04
5/8/2022,23,429.91
5/8/2022,24,386.55
6/8/2022,1,361.76
6/8/2022,2,315.05
6/8/2022,3,308.59
6/8/2022,4,276.45
6/8/2022,5,267.76
6/8/2022,6,260
6/8/2022,7,290.83
6/8/2022,8,315.03
6/8/2022,9,309.56
6/8/2022,10,278.56
6/8/2022,11,291.88
6/8/2022,12,280.03
6/8/2022,13,241.17
6/8/2022,14,223.98
6/8/2022,15,208.86
6/8/2022,16,220.72
6/8/2022,17,255.93
6/8/2022,18,309
6/8/2022,19,330.26
6/8/2022,20,381.21
6/8/2022,21,401.86
6/8/2022,22,386.32
6/8/2022,23,369.08
6/8/2022,24,324.98
7/8/2022,1,277.89
7/8/2022,2,232.85
7/8/2022,3,218.28
7/8/2022,4,206.4
7/8/2022,5,200.47
7/8/2022,6,205.23
7/8/2022,7,205
7/8/2022,8,206.29
7/8/2022,9,162.27
7/8/2022,10,142.7
7/8/2022,11,100
7/8/2022,12,87.69
7/8/2022,13,86.82
7/8/2022,14,79.09
7/8/2022,15,80.2
7/8/2022,16,87.14
7/8/2022,17,103.67
7/8/2022,18,199.42
7/8/2022,19,301.67
7/8/2022,20,393.3
7/8/2022,21,421.99
7/8/2022,22,419.92
7/8/2022,23,401.86
7/8/2022,24,359.42
8/8/2022,1,310.08
8/8/2022,2,270.86
8/8/2022,3,280.47
8/8/2022,4,278.39
8/8/2022,5,273.26
8/8/2022,6,310.38
8/8/2022,7,414.42
8/8/2022,8,420.99
8/8/2022,9,414.68
8/8/2022,10,384.55
8/8/2022,11,341.34
8/8/2022,12,339.29
8/8/2022,13,338.3
8/8/2022,14,339.65
8/8/2022,15,345.85
8/8/2022,16,347.72
8/8/2022,17,362.43
8/8/2022,18,406.1
8/8/2022,19,440.97
8/8/2022,20,495.9
8/8/2022,21,494.05
8/8/2022,22,455
8/8/2022,23,429.15
8/8/2022,24,391.2
9/8/2022,1,330.76
9/8/2022,2,298.92
9/8/2022,3,298.95
9/8/2022,4,289.2
9/8/2022,5,295.75
9/8/2022,6,320.01
9/8/2022,7,382.92
9/8/2022,8,414.98
9/8/2022,9,426.22
9/8/2022,10,383.99
9/8/2022,11,310.09
9/8/2022,12,288.85
9/8/2022,13,306.36
9/8/2022,14,304.65
9/8/2022,15,303.9
9/8/2022,16,302.79
9/8/2022,17,306.99
9/8/2022,18,361.05
9/8/2022,19,424.59
9/8/2022,20,469.8
9/8/2022,21,469.72
9/8/2022,22,428.67
9/8/2022,23,406.45
9/8/2022,24,343.31
10/8/2022,1,297.01
10/8/2022,2,286.98
10/8/2022,3,298.71
10/8/2022,4,285.6
10/8/2022,5,293.99
10/8/2022,6,297.59
10/8/2022,7,343.72
10/8/2022,8,393.5
10/8/2022,9,395.51
10/8/2022,10,356.26
10/8/2022,11,302.9
10/8/2022,12,293.77
10/8/2022,13,288.83
10/8/2022,14,294.02
10/8/2022,15,286.07
10/8/2022,16,289.33
10/8/2022,17,303.1
10/8/2022,18,353
10/8/2022,19,409.93
10/8/2022,20,449
10/8/2022,21,454.73
10/8/2022,22,420
10/8/2022,23,406.84
10/8/2022,24,355.01
11/8/2022,1,309.92
11/8/2022,2,300.03
11/8/2022,3,310
11/8/2022,4,306.3
11/8/2022,5,312
11/8/2022,6,347.06
11/8/2022,7,407.41
11/8/2022,8,419.99
11/8/2022,9,414.92
11/8/2022,10,397.16
11/8/2022,11,355.1
11/8/2022,12,337.65
11/8/2022,13,328.55
11/8/2022,14,325.13
11/8/2022,15,330.2
11/8/2022,16,351.33
11/8/2022,17,376.72
11/8/2022,18,401.31
11/8/2022,19,450
11/8/2022,20,539.9
11/8/2022,21,534.75
11/8/2022,22,446
11/8/2022,23,414.99
11/8/2022,24,390
12/8/2022,1,422.1
12/8/2022,2,405
12/8/2022,3,395.72
12/8/2022,4,391.95
12/8/2022,5,402.62
12/8/2022,6,408.06
12/8/2022,7,469.54
12/8/2022,8,513.31
12/8/2022,9,508
12/8/2022,10,472.56
12/8/2022,11,419.9
12/8/2022,12,406.94
12/8/2022,13,388.62
12/8/2022,14,418.22
12/8/2022,15,442.78
12/8/2022,16,437.38
12/8/2022,17,451.88
12/8/2022,18,450
12/8/2022,19,489.99
12/8/2022,20,560
12/8/2022,21,565.4
12/8/2022,22,507.78
12/8/2022,23,469.47
12/8/2022,24,424.02
13/8/2022,1,427.23
13/8/2022,2,400.71
13/8/2022,3,387.87
13/8/2022,4,374.09
13/8/2022,5,375.79
13/8/2022,6,382.76
13/8/2022,7,379.9
13/8/2022,8,388.74
13/8/2022,9,399.9
13/8/2022,10,374.5
13/8/2022,11,350.01
13/8/2022,12,338.37
13/8/2022,13,329.58
13/8/2022,14,297.44
13/8/2022,15,309.03
13/8/2022,16,338.57
13/8/2022,17,357.42
13/8/2022,18,412.3
13/8/2022,19,466.2
13/8/2022,20,503.26
13/8/2022,21,504.7
13/8/2022,22,479.94
13/8/2022,23,461.91
13/8/2022,24,425.89
14/8/2022,1,416.3
14/8/2022,2,397.2
14/8/2022,3,377.9
14/8/2022,4,354
14/8/2022,5,350.06
14/8/2022,6,351.01
14/8/2022,7,352.77
14/8/2022,8,350.05
14/8/2022,9,355.17
14/8/2022,10,339.94
14/8/2022,11,309
14/8/2022,12,286.79
14/8/2022,13,229.51
14/8/2022,14,186.5
14/8/2022,15,151.1
14/8/2022,16,231.52
14/8/2022,17,321.76
14/8/2022,18,382.96
14/8/2022,19,415.9
14/8/2022,20,454.91
14/8/2022,21,459.96
14/8/2022,22,462.6
14/8/2022,23,455.42
14/8/2022,24,398.97
15/8/2022,1,375.03
15/8/2022,2,361.09
15/8/2022,3,360.64
15/8/2022,4,350
15/8/2022,5,352.99
15/8/2022,6,369.18
15/8/2022,7,391.51
15/8/2022,8,428.38
15/8/2022,9,466.77
15/8/2022,10,452.8
15/8/2022,11,431.41
15/8/2022,12,407.06
15/8/2022,13,402.31
15/8/2022,14,392.13
15/8/2022,15,392.77
15/8/2022,16,380.09
15/8/2022,17,400.05
15/8/2022,18,448.84
15/8/2022,19,495
15/8/2022,20,520.01
15/8/2022,21,555.72
15/8/2022,22,536.69
15/8/2022,23,507
